timestamp,AQI in  (Bosch BME68X - AQI),Air Temperature in ºC (Bosch BMP280 - Temperature),Air Temperature in degC (Bosch BME68X - Temperature),Relative Humidity in % (Bosch BME68X - Humidity),Barometric Pressure in kPa (Bosch BME68X - Pressure),Gas Resistance in Ohm (Bosch BME68X - Gas Resistance),PM1 in ug/m3 (Plantower PMS5003 - PM1),Relative Humidity in % (Sensirion SHT31 - Humidity),Barometric Pressure in kPa (Bosch BMP280 - Pressure),PM2.5 in ug/m3 (Plantower PMS5003 - PM2.5),PM10 in ug/m3 (Plantower PMS5003 - PM10),PM1 in ug/m3 (Seeed HM-3301 - PM1.0),PM2.5 in ug/m3 (Seeed HM-3301 - PM2.5),PM10 in ug/m3 (Seeed HM-3301 - PM10.0)
2026-06-03 19:39:45 UTC,,28.36225,,,,,5,49.0262,100.653,7,7,,,
2026-06-03 19:40:45 UTC,,28.42536,,,,,5,48.92304,100.653,7,7,,,
2026-06-03 19:41:45 UTC,,28.41116,,,,,5,50.14306,100.654,7,7,,,
2026-06-03 19:42:45 UTC,,28.3815,,,,,5,50.11937,100.655,7,7,,,
2026-06-03 19:43:46 UTC,,28.35783,,,,,5,49.1108,100.656,7,7,,,
2026-06-03 19:44:46 UTC,,28.32785,,,,,5,48.12009,100.657,7,7,,,
2026-06-03 19:45:46 UTC,,28.28525,,,,,6,47.5096,100.657,8,8,,,
2026-06-03 19:46:46 UTC,,28.23697,,,,,6,47.67242,100.656,8,8,,,
2026-06-03 19:47:46 UTC,,28.22246,,,,,6,47.67059,100.654,8,8,,,
2026-06-03 19:48:46 UTC,,28.24013,,,,,6,47.55587,100.652,9,9,,,
2026-06-03 19:49:46 UTC,,28.23571,,,,,7,48.06923,100.651,10,10,,,
2026-06-03 19:50:46 UTC,,28.24455,,,,,6,48.9062,100.65,8,8,,,
2026-06-03 19:51:46 UTC,,28.27421,,,,,6,48.62226,100.649,8,8,,,
2026-06-03 19:52:46 UTC,,28.33101,,,,,5,48.36179,100.647,7,7,,,
2026-06-03 19:53:46 UTC,,28.36951,,,,,6,48.92236,100.647,8,8,,,
2026-06-03 19:54:46 UTC,,28.40012,,,,,6,49.62166,100.646,8,8,,,
2026-06-03 19:55:47 UTC,,28.43514,,,,,6,49.5211,100.647,8,8,,,
2026-06-03 19:56:47 UTC,,28.4891,,,,,6,49.46248,100.647,8,8,,,
2026-06-03 19:57:47 UTC,,28.51497,,,,,6,49.89984,100.647,8,8,,,
2026-06-03 19:58:47 UTC,,28.50204,,,,,6,50.41233,100.648,8,8,,,
2026-06-03 19:59:47 UTC,,28.49005,,,,,7,49.42977,100.648,10,10,,,
2026-06-03 20:00:47 UTC,,28.43861,,,,,7,48.45395,100.648,10,10,,,
2026-06-03 20:01:47 UTC,,28.39475,,,,,6,48.0374,100.648,8,8,,,
2026-06-03 20:02:47 UTC,,28.34048,,,,,6,48.08912,100.648,8,8,,,
2026-06-03 20:03:47 UTC,,28.32785,,,,,6,48.0419,100.648,8,8,,,
2026-06-03 20:04:47 UTC,,28.33858,,,,,7,47.97161,100.648,10,10,,,
2026-06-03 20:05:47 UTC,,28.35341,,,,,7,48.35162,100.648,10,10,,,
2026-06-03 20:06:47 UTC,,28.36698,,,,,7,49.05302,100.648,10,10,,,
2026-06-03 20:07:47 UTC,,28.37866,,,,,6,48.90391,100.648,8,8,,,
2026-06-03 20:08:48 UTC,,28.44051,,,,,6,48.7156,100.648,8,8,,,
2026-06-03 20:09:48 UTC,,28.45155,,,,,7,49.65469,100.649,10,10,,,
2026-06-03 20:10:48 UTC,,28.39727,,,,,7,50.31926,100.649,10,10,,,
2026-06-03 20:11:48 UTC,,28.37771,,,,,7,49.06096,100.648,10,10,,,
2026-06-03 20:12:48 UTC,,28.34742,,,,,7,48.29865,100.647,10,10,,,
2026-06-03 20:13:48 UTC,,28.32281,,,,,7,48.3999,100.648,10,10,,,
2026-06-03 20:14:48 UTC,,28.31713,,,,,7,48.37308,100.647,10,10,,,
2026-06-03 20:15:48 UTC,,28.32912,,,,,6,48.29631,100.648,8,8,,,
2026-06-03 20:16:48 UTC,,28.32943,,,,,7,49.32349,100.648,10,10,,,
2026-06-03 20:17:48 UTC,,28.34616,,,,,7,49.27975,100.649,10,10,,,
2026-06-03 20:18:48 UTC,,28.39191,,,,,7,49.22012,100.649,10,10,,,
2026-06-03 20:19:48 UTC,,28.44776,,,,,7,48.99143,100.65,10,10,,,
2026-06-03 20:20:49 UTC,,28.47711,,,,,6,49.76325,100.65,8,8,,,
2026-06-03 20:21:49 UTC,,28.46827,,,,,7,49.65687,100.652,10,10,,,
2026-06-03 20:22:49 UTC,,28.4383,,,,,7,48.89853,100.652,10,10,,,
2026-06-03 20:23:49 UTC,,28.40138,,,,,7,48.14252,100.651,10,10,,,
2026-06-03 20:24:49 UTC,,28.349,,,,,8,47.8102,100.652,11,11,,,
2026-06-03 20:25:49 UTC,,28.31397,,,,,7,47.98151,100.652,10,10,,,
2026-06-03 20:26:49 UTC,,28.31302,,,,,7,47.88372,100.652,10,10,,,
2026-06-03 20:27:49 UTC,,28.33227,,,,,7,47.74304,100.651,10,10,,,
2026-06-03 20:28:49 UTC,,28.32943,,,,,7,48.95646,100.652,10,10,,,
2026-06-03 20:29:49 UTC,,28.34616,,,,,7,48.88006,100.653,10,10,,,
2026-06-03 20:30:49 UTC,,28.35815,,,,,7,48.88162,100.653,10,10,,,
2026-06-03 20:31:49 UTC,,28.39917,,,,,7,48.75606,100.655,10,10,,,
2026-06-03 20:32:50 UTC,,28.41494,,,,,7,50.04471,100.656,10,10,,,
2026-06-03 20:33:50 UTC,,28.42315,,,,,7,50.05239,100.656,10,10,,,
2026-06-03 20:34:50 UTC,,28.46038,,,,,7,49.77421,100.656,10,10,,,
2026-06-03 20:35:50 UTC,,28.51782,,,,,7,49.72912,100.655,10,10,,,
2026-06-03 20:36:50 UTC,,28.49857,,,,,7,51.17923,100.654,10,10,,,
2026-06-03 20:37:50 UTC,,28.47995,,,,,7,50.02692,100.653,10,10,,,
2026-06-03 20:38:50 UTC,,28.46133,,,,,7,49.10458,100.654,10,10,,,
2026-06-03 20:46:20 UTC,,28.54338,,,,,7,49.25295,100.648,10,10,,,
2026-06-03 20:47:20 UTC,,28.57777,,,,,8,49.62521,100.648,11,11,,,
2026-06-03 20:48:20 UTC,,28.56578,,,,,7,50.50663,100.649,10,10,,,
2026-06-03 20:49:20 UTC,,28.54527,,,,,8,49.18105,100.648,11,11,,,
2026-06-03 20:50:20 UTC,,28.49415,,,,,8,48.63099,100.647,11,11,,,
2026-06-03 20:51:20 UTC,,28.43451,,,,,8,48.26414,100.645,11,11,,,
2026-06-03 20:52:20 UTC,,28.4058,,,,,7,48.39751,100.643,10,10,,,
2026-06-03 20:53:20 UTC,,28.4039,,,,,8,48.21456,100.642,11,11,,,
2026-06-03 20:54:20 UTC,,28.42063,,,,,8,48.17757,100.641,11,11,,,
2026-06-03 20:55:21 UTC,,28.42757,,,,,8,49.27066,100.64,11,11,,,
2026-06-03 20:56:21 UTC,,28.44051,,,,,7,49.10843,100.64,10,10,,,
2026-06-03 20:57:21 UTC,,28.45754,,,,,8,49.11064,100.639,11,11,,,
2026-06-03 20:58:21 UTC,,28.50393,,,,,8,48.96597,100.638,11,11,,,
2026-06-03 20:59:21 UTC,,28.41021,,,,,8,51.02824,100.637,11,11,,,
2026-06-03 21:00:21 UTC,,28.38213,,,,,7,49.98111,100.637,10,10,,,
2026-06-03 21:01:21 UTC,,28.3572,,,,,7,48.89459,100.636,10,10,,,
2026-06-03 21:02:21 UTC,,28.33953,,,,,8,48.51959,100.637,11,11,,,
2026-06-03 21:03:21 UTC,,28.31302,,,,,8,48.66647,100.638,11,11,,,
2026-06-03 21:04:21 UTC,,28.34174,,,,,7,48.40234,100.639,10,10,,,
2026-06-03 21:05:21 UTC,,28.37014,,,,,8,48.4974,100.641,11,11,,,
2026-06-03 21:06:21 UTC,,28.39696,,,,,7,49.3651,100.643,10,10,,,
2026-06-03 21:07:22 UTC,,28.42662,,,,,8,49.35585,100.646,11,11,,,
2026-06-03 21:08:22 UTC,,28.46512,,,,,8,49.25588,100.648,11,11,,,
2026-06-03 21:09:22 UTC,,28.50014,,,,,8,49.27356,100.651,11,11,,,
2026-06-03 21:10:22 UTC,,28.44871,,,,,8,51.02015,100.653,11,11,,,
2026-06-03 21:11:22 UTC,,28.43388,,,,,7,49.36336,100.654,10,10,,,
2026-06-03 21:12:22 UTC,,28.40453,,,,,8,48.65865,100.654,11,11,,,
2026-06-03 21:13:22 UTC,,28.35909,,,,,7,48.30014,100.654,10,10,,,
2026-06-03 21:14:22 UTC,,28.33322,,,,,8,48.42735,100.655,11,11,,,
2026-06-03 21:15:22 UTC,,28.32943,,,,,8,48.42034,100.655,11,11,,,
2026-06-03 21:16:22 UTC,,28.35215,,,,,8,48.27317,100.654,11,11,,,
2026-06-03 21:17:22 UTC,,28.36982,,,,,8,49.1779,100.654,11,11,,,
2026-06-03 21:18:22 UTC,,28.39917,,,,,7,49.10962,100.655,10,10,,,
2026-06-03 21:19:22 UTC,,28.44619,,,,,8,48.95193,100.655,11,11,,,
2026-06-03 21:20:23 UTC,,28.48026,,,,,8,49.03495,100.656,11,11,,,
2026-06-03 21:21:23 UTC,,28.46796,,,,,8,50.27584,100.656,11,11,,,
2026-06-03 21:22:23 UTC,,28.44682,,,,,8,49.56862,100.657,11,11,,,
2026-06-03 21:23:23 UTC,,28.42536,,,,,8,48.62211,100.657,11,11,,,
2026-06-03 21:24:23 UTC,,28.38371,,,,,8,48.38815,100.659,11,11,,,
2026-06-03 21:25:23 UTC,,28.3389,,,,,8,48.47379,100.66,11,11,,,
2026-06-03 21:26:23 UTC,,28.34963,,,,,8,48.32503,100.66,11,11,,,
2026-06-03 21:27:23 UTC,,28.36351,,,,,7,48.37249,100.66,10,10,,,
2026-06-03 21:28:23 UTC,,28.38087,,,,,7,49.3827,100.66,10,10,,,
2026-06-03 21:29:23 UTC,,28.4039,,,,,8,49.18889,100.66,11,11,,,
2026-06-03 21:30:23 UTC,,28.4241,,,,,8,49.12596,100.66,11,11,,,
2026-06-03 21:31:23 UTC,,28.47112,,,,,8,49.17796,100.66,11,11,,,
2026-06-03 21:32:24 UTC,,28.4525,,,,,8,50.44537,100.658,11,11,,,
2026-06-03 21:33:24 UTC,,28.42788,,,,,8,49.27727,100.658,11,11,,,
2026-06-03 21:34:24 UTC,,28.39254,,,,,8,48.46762,100.659,11,11,,,
2026-06-03 21:35:24 UTC,,28.36099,,,,,9,47.97447,100.659,13,13,,,
2026-06-03 21:36:24 UTC,,28.33101,,,,,8,48.19219,100.659,11,11,,,
2026-06-03 21:37:24 UTC,,28.32312,,,,,8,48.11297,100.658,11,11,,,
2026-06-03 21:38:24 UTC,,28.33006,,,,,8,48.13341,100.658,11,11,,,
2026-06-03 21:39:24 UTC,,28.32344,,,,,8,49.19155,100.658,11,11,,,
2026-06-03 21:40:24 UTC,,28.32217,,,,,9,49.23728,100.658,13,13,,,
2026-06-03 21:41:24 UTC,,28.32943,,,,,8,49.15955,100.658,11,11,,,
2026-06-03 21:42:24 UTC,,28.38339,,,,,8,48.96999,100.66,11,11,,,
2026-06-03 21:43:24 UTC,,28.3957,,,,,8,50.029,100.661,11,11,,,
2026-06-03 21:44:25 UTC,,28.39475,,,,,8,49.27296,100.662,11,11,,,
2026-06-03 21:45:24 UTC,,28.33353,,,,,9,48.83916,100.663,13,13,,,
2026-06-03 21:46:25 UTC,,28.27642,,,,,8,48.87105,100.662,11,11,,,
2026-06-03 21:47:25 UTC,,28.25528,,,,,7,48.71134,100.662,10,10,,,
2026-06-03 21:48:25 UTC,,28.28178,,,,,9,48.50563,100.661,13,13,,,
2026-06-03 21:49:25 UTC,,28.2862,,,,,8,48.6238,100.661,11,11,,,
2026-06-03 21:50:25 UTC,,28.3004,,,,,8,49.62175,100.661,11,11,,,
2026-06-03 21:51:25 UTC,,28.33448,,,,,8,49.3176,100.659,11,11,,,
2026-06-03 21:52:25 UTC,,28.37676,,,,,8,49.24438,100.66,11,11,,,
2026-06-03 21:53:25 UTC,,28.4222,,,,,8,49.35527,100.66,11,11,,,
2026-06-03 21:54:25 UTC,,28.43546,,,,,8,50.199,100.661,11,11,,,
2026-06-03 21:55:25 UTC,,28.40295,,,,,8,49.36588,100.662,11,11,,,
2026-06-03 21:56:25 UTC,,28.35973,,,,,8,48.60713,100.663,11,11,,,
2026-06-03 21:57:25 UTC,,28.31681,,,,,9,48.83046,100.664,13,13,,,
2026-06-03 21:58:26 UTC,,28.32627,,,,,9,48.62896,100.666,13,13,,,
2026-06-03 21:59:26 UTC,,28.33606,,,,,8,48.60408,100.665,11,11,,,
2026-06-03 22:00:26 UTC,,28.35909,,,,,9,49.3208,100.664,13,13,,,
2026-06-03 22:01:26 UTC,,28.36004,,,,,8,49.38654,100.664,11,11,,,
2026-06-03 22:02:26 UTC,,28.38812,,,,,8,49.37051,100.665,11,11,,,
2026-06-03 22:03:26 UTC,,28.43483,,,,,8,49.27161,100.666,11,11,,,
2026-06-03 22:04:26 UTC,,28.44619,,,,,7,50.12132,100.667,10,10,,,
2026-06-03 22:05:26 UTC,,28.43167,,,,,8,49.73098,100.667,11,11,,,
2026-06-03 22:06:26 UTC,,28.41179,,,,,8,48.84275,100.667,11,11,,,
2026-06-03 22:07:26 UTC,,28.3796,,,,,8,48.67505,100.666,11,11,,,
2026-06-03 22:08:26 UTC,,28.36635,,,,,8,48.70604,100.666,11,11,,,
2026-06-03 22:09:26 UTC,,28.3856,,,,,8,48.56471,100.666,11,11,,,
2026-06-03 22:10:27 UTC,,28.40232,,,,,9,48.59954,100.666,13,13,,,
2026-06-03 22:11:27 UTC,,28.41274,,,,,8,49.53789,100.665,11,11,,,
2026-06-03 22:12:27 UTC,,28.42063,,,,,8,49.53891,100.665,11,11,,,
2026-06-03 22:13:27 UTC,,28.43956,,,,,8,49.39034,100.666,11,11,,,
2026-06-03 22:14:27 UTC,,28.48973,,,,,8,49.2394,100.665,11,11,,,
2026-06-03 22:15:27 UTC,,28.47963,,,,,8,50.56125,100.666,11,11,,,
2026-06-03 22:16:27 UTC,,28.4749,,,,,8,49.27028,100.666,11,11,,,
2026-06-03 22:17:27 UTC,,28.44334,,,,,8,48.57215,100.666,11,11,,,
2026-06-03 22:18:27 UTC,,28.37172,,,,,8,48.21045,100.668,12,12,,,
2026-06-03 22:19:27 UTC,,28.34679,,,,,8,48.31814,100.669,11,11,,,
2026-06-03 22:20:27 UTC,,28.32975,,,,,8,48.28333,100.67,11,11,,,
2026-06-03 22:21:27 UTC,,28.35152,,,,,8,48.14266,100.671,11,11,,,
2026-06-03 22:22:27 UTC,,28.35121,,,,,8,49.13617,100.673,11,11,,,
2026-06-03 22:23:28 UTC,,28.34931,,,,,8,49.22113,100.674,11,11,,,
2026-06-03 22:24:28 UTC,,28.36666,,,,,9,49.08574,100.676,13,13,,,
2026-06-03 22:25:28 UTC,,28.41747,,,,,8,48.93512,100.676,11,11,,,
2026-06-03 22:26:28 UTC,,28.40232,,,,,9,50.31993,100.675,13,13,,,
2026-06-03 22:27:28 UTC,,28.40012,,,,,8,49.29334,100.674,11,11,,,
2026-06-03 22:28:28 UTC,,28.37897,,,,,8,48.45935,100.673,11,11,,,
2026-06-03 22:29:28 UTC,,28.3613,,,,,8,48.20259,100.672,11,11,,,
2026-06-03 22:30:28 UTC,,28.35594,,,,,8,48.28017,100.671,11,11,,,
2026-06-03 22:31:28 UTC,,28.36698,,,,,8,48.22288,100.671,11,11,,,
2026-06-03 22:32:28 UTC,,28.36666,,,,,9,48.35984,100.672,13,13,,,
2026-06-03 22:33:28 UTC,,28.37172,,,,,8,49.30932,100.673,11,11,,,
2026-06-03 22:34:28 UTC,,28.39254,,,,,8,49.09565,100.673,11,11,,,
2026-06-03 22:35:29 UTC,,28.42441,,,,,8,48.96876,100.674,11,11,,,
2026-06-03 22:36:29 UTC,,28.42852,,,,,9,49.33641,100.674,13,13,,,
2026-06-03 22:37:29 UTC,,28.40516,,,,,8,50.47871,100.675,11,11,,,
2026-06-03 22:38:29 UTC,,28.39349,,,,,8,49.33184,100.675,11,11,,,
2026-06-03 22:39:29 UTC,,28.37172,,,,,8,48.21045,100.675,11,11,,,
2026-06-03 22:40:29 UTC,,28.35184,,,,,8,48.32532,100.676,11,11,,,
2026-06-03 22:41:29 UTC,,28.33669,,,,,8,48.36905,100.677,11,11,,,
2026-06-03 22:42:29 UTC,,28.36793,,,,,8,48.17084,100.679,11,11,,,
2026-06-03 22:43:29 UTC,,28.3755,,,,,8,48.76609,100.68,11,11,,,
2026-06-03 22:44:29 UTC,,28.37108,,,,,8,49.34861,100.681,11,11,,,
2026-06-03 22:45:29 UTC,,28.39822,,,,,8,49.14226,100.682,11,11,,,
2026-06-03 22:46:29 UTC,,28.42347,,,,,8,49.09967,100.682,11,11,,,
2026-06-03 22:47:30 UTC,,28.42189,,,,,8,49.74285,100.683,11,11,,,
2026-06-03 22:48:30 UTC,,28.41147,,,,,8,49.64943,100.683,11,11,,,
2026-06-03 22:49:30 UTC,,28.38907,,,,,8,48.87253,100.683,11,11,,,
2026-06-03 22:50:30 UTC,,28.36383,,,,,8,48.35948,100.684,11,11,,,
2026-06-03 22:51:30 UTC,,28.35184,,,,,8,48.42974,100.684,11,11,,,
2026-06-03 22:52:30 UTC,,28.35625,,,,,8,48.39767,100.685,11,11,,,
2026-06-03 22:53:30 UTC,,28.3673,,,,,8,48.3534,100.687,11,11,,,
2026-06-03 22:54:30 UTC,,28.32281,,,,,8,49.69698,100.688,11,11,,,
2026-06-03 22:55:30 UTC,,28.32722,,,,,8,49.41508,100.69,11,11,,,
2026-06-03 22:56:30 UTC,,28.35878,,,,,8,49.2486,100.692,11,11,,,
2026-06-03 22:57:30 UTC,,28.4039,,,,,8,49.08401,100.693,11,11,,,
2026-06-03 22:58:30 UTC,,28.36509,,,,,8,50.71785,100.693,11,11,,,
2026-06-03 22:59:31 UTC,,28.35121,,,,,8,49.60869,100.695,11,11,,,
2026-06-03 23:00:31 UTC,,28.33133,,,,,8,48.78001,100.695,11,11,,,
2026-06-03 23:01:31 UTC,,28.30513,,,,,8,48.29323,100.696,11,11,,,
2026-06-03 23:02:31 UTC,,28.29535,,,,,8,48.3768,100.697,11,11,,,
2026-06-03 23:03:31 UTC,,28.31334,,,,,8,48.29428,100.699,11,11,,,
2026-06-03 23:04:31 UTC,,28.32407,,,,,8,48.35438,100.701,11,11,,,
2026-06-03 23:05:31 UTC,,28.3348,,,,,7,49.23893,100.703,10,10,,,
2026-06-03 23:06:31 UTC,,28.32785,,,,,8,49.38892,100.704,11,11,,,
2026-06-03 23:07:31 UTC,,28.35625,,,,,8,49.27451,100.705,11,11,,,
2026-06-03 23:08:31 UTC,,28.39096,,,,,7,49.10854,100.706,10,10,,,
2026-06-03 23:09:31 UTC,,28.34868,,,,,8,50.79502,100.707,11,11,,,
2026-06-03 23:10:31 UTC,,28.34048,,,,,8,49.44964,100.708,11,11,,,
2026-06-03 23:11:32 UTC,,28.3004,,,,,8,48.56029,100.709,11,11,,,
2026-06-03 23:12:32 UTC,,28.28967,,,,,8,48.59158,100.71,11,11,,,
2026-06-03 23:13:32 UTC,,28.28305,,,,,8,48.63647,100.711,11,11,,,
2026-06-03 23:14:32 UTC,,28.29346,,,,,8,48.54633,100.713,11,11,,,
2026-06-03 23:15:32 UTC,,28.33006,,,,,9,48.70136,100.714,13,13,,,
2026-06-03 23:16:32 UTC,,28.35815,,,,,8,49.24197,100.716,11,11,,,
2026-06-03 23:17:32 UTC,,28.39443,,,,,8,49.12211,100.718,11,11,,,
2026-06-03 23:18:32 UTC,,28.4323,,,,,8,49.14669,100.722,11,11,,,
2026-06-03 23:19:32 UTC,,28.47364,,,,,8,49.51957,100.724,11,11,,,
2026-06-03 23:20:32 UTC,,28.44966,,,,,8,49.86491,100.726,11,11,,,
2026-06-03 23:21:32 UTC,,28.42946,,,,,8,48.8843,100.727,11,11,,,
2026-06-03 23:22:32 UTC,,28.38907,,,,,8,48.2257,100.729,11,11,,,
2026-06-03 23:23:32 UTC,,28.34679,,,,,9,47.46542,100.729,13,13,,,
2026-06-03 23:24:33 UTC,,28.27579,,,,,8,46.7954,100.729,11,11,,,
2026-06-03 23:25:33 UTC,,28.19753,,,,,9,46.39154,100.729,13,13,,,
2026-06-03 23:26:33 UTC,,28.13379,,,,,9,46.51274,100.728,13,13,,,
2026-06-03 23:27:33 UTC,,28.09876,,,,,9,46.48902,100.728,13,13,,,
2026-06-03 23:28:33 UTC,,28.10445,,,,,8,46.45099,100.727,11,11,,,
2026-06-03 23:29:33 UTC,,28.10728,,,,,8,46.62571,100.727,11,11,,,
2026-06-03 23:30:33 UTC,,28.11991,,,,,8,47.7226,100.727,11,11,,,
2026-06-03 23:31:33 UTC,,28.12748,,,,,8,47.68456,100.727,11,11,,,
2026-06-03 23:32:33 UTC,,28.17892,,,,,9,47.3923,100.727,13,13,,,
2026-06-03 23:33:33 UTC,,28.21331,,,,,9,47.78647,100.729,13,13,,,
2026-06-03 23:34:33 UTC,,28.23351,,,,,8,48.83279,100.731,11,11,,,
2026-06-03 23:35:33 UTC,,28.25591,,,,,8,48.70488,100.733,11,11,,,
2026-06-03 23:36:34 UTC,,28.30703,,,,,9,48.51542,100.735,13,13,,,
2026-06-03 23:37:34 UTC,,28.31523,,,,,8,49.05285,100.735,11,11,,,
2026-06-03 23:38:34 UTC,,28.30009,,,,,9,49.77291,100.737,13,13,,,
2026-06-03 23:39:34 UTC,,28.27547,,,,,8,48.59628,100.738,11,11,,,
2026-06-03 23:40:34 UTC,,28.22877,,,,,9,47.91857,100.739,13,13,,,
2026-06-03 23:41:34 UTC,,28.20132,,,,,9,48.08438,100.742,13,13,,,
2026-06-03 23:42:34 UTC,,28.19027,,,,,9,48.00483,100.744,13,13,,,
2026-06-03 23:43:34 UTC,,28.20921,,,,,9,47.96817,100.747,13,13,,,
2026-06-03 23:44:34 UTC,,28.20416,,,,,8,48.54792,100.749,11,11,,,
2026-06-03 23:45:34 UTC,,28.20637,,,,,9,49.21568,100.751,13,13,,,
2026-06-03 23:46:34 UTC,,28.23319,,,,,9,48.98983,100.754,13,13,,,
2026-06-03 23:47:34 UTC,,28.28273,,,,,9,48.80644,100.755,13,13,,,
2026-06-03 23:48:35 UTC,,28.23792,,,,,9,49.85028,100.756,13,13,,,
2026-06-03 23:49:35 UTC,,28.2578,,,,,9,50.10308,100.759,13,13,,,
2026-06-03 23:50:35 UTC,,28.30103,,,,,10,49.87172,100.761,14,14,,,
2026-06-03 23:51:35 UTC,,28.34616,,,,,9,49.84474,100.763,13,13,,,
2026-06-03 23:52:35 UTC,,28.36288,,,,,9,50.16964,100.765,13,13,,,
2026-06-03 23:53:35 UTC,,28.36541,,,,,10,50.69805,100.767,14,14,,,
2026-06-03 23:54:35 UTC,,28.35594,,,,,9,49.6553,100.769,13,13,,,
2026-06-03 23:55:35 UTC,,28.32502,,,,,9,48.77264,100.77,13,13,,,
2026-06-03 23:56:35 UTC,,28.30482,,,,,10,48.61313,100.77,14,14,,,
2026-06-03 23:57:35 UTC,,28.27989,,,,,9,48.75374,100.771,13,13,,,
2026-06-03 23:58:35 UTC,,28.28999,,,,,9,48.57855,100.772,13,13,,,
2026-06-03 23:59:35 UTC,,28.3004,,,,,9,48.62563,100.774,13,13,,,
2026-06-04 00:00:36 UTC,,28.32186,,,,,9,49.55229,100.776,13,13,,,
2026-06-04 00:01:36 UTC,,28.3348,,,,,9,49.73143,100.779,13,13,,,
2026-06-04 00:02:36 UTC,,28.36477,,,,,9,49.46594,100.782,13,13,,,
2026-06-04 00:03:36 UTC,,28.40106,,,,,9,49.39845,100.784,13,13,,,
2026-06-04 00:04:36 UTC,,28.41589,,,,,9,50.69817,100.786,13,13,,,
2026-06-04 00:05:36 UTC,,28.44114,,,,,9,50.5099,100.788,13,13,,,
2026-06-04 00:06:36 UTC,,28.48153,,,,,9,50.36341,100.789,13,13,,,
2026-06-04 00:07:36 UTC,,28.50456,,,,,9,50.27409,100.791,13,13,,,
2026-06-04 00:08:36 UTC,,28.50898,,,,,9,51.44597,100.793,13,13,,,
2026-06-04 00:09:36 UTC,,28.49541,,,,,9,50.27947,100.795,13,13,,,
2026-06-04 00:10:36 UTC,,28.46386,,,,,9,49.45261,100.796,13,13,,,
2026-06-04 00:11:36 UTC,,28.42536,,,,,9,49.47385,100.798,13,13,,,
2026-06-04 00:12:37 UTC,,28.41116,,,,,9,49.51141,100.8,13,13,,,
2026-06-04 00:13:37 UTC,,28.41652,,,,,10,49.45957,100.803,14,14,,,
2026-06-04 00:14:37 UTC,,28.41463,,,,,10,49.59069,100.805,14,14,,,
2026-06-04 00:15:37 UTC,,28.39443,,,,,10,50.74159,100.807,14,14,,,
2026-06-04 00:16:37 UTC,,28.41053,,,,,10,50.59171,100.81,14,14,,,
2026-06-04 00:17:37 UTC,,28.43766,,,,,10,50.50284,100.812,14,14,,,
2026-06-04 00:18:37 UTC,,28.46354,,,,,10,50.43364,100.815,14,14,,,
2026-06-04 00:19:37 UTC,,28.4648,,,,,10,51.69241,100.817,14,14,,,
2026-06-04 00:20:37 UTC,,28.44555,,,,,10,50.68229,100.82,14,14,,,
2026-06-04 00:21:37 UTC,,28.41779,,,,,10,49.61739,100.821,14,14,,,
2026-06-04 00:22:37 UTC,,28.36698,,,,,10,49.14476,100.822,14,14,,,
2026-06-04 00:23:37 UTC,,28.32344,,,,,10,49.3949,100.822,14,14,,,
2026-06-04 00:24:37 UTC,,28.31082,,,,,10,49.23581,100.823,14,14,,,
2026-06-04 00:25:38 UTC,,28.32912,,,,,10,49.10708,100.823,14,15,,,
2026-06-04 00:26:38 UTC,,28.30797,,,,,10,50.30086,100.824,14,14,,,
2026-06-04 00:27:38 UTC,,28.30009,,,,,10,50.55062,100.826,14,14,,,
2026-06-04 00:28:38 UTC,,28.33637,,,,,10,50.27822,100.828,14,14,,,
2026-06-04 00:29:38 UTC,,28.36888,,,,,10,50.15066,100.829,14,14,,,
2026-06-04 00:30:38 UTC,,28.40611,,,,,10,50.67703,100.831,14,14,,,
2026-06-04 00:31:38 UTC,,28.40832,,,,,10,50.9353,100.833,14,14,,,
2026-06-04 00:32:38 UTC,,28.36793,,,,,10,50.30878,100.835,14,14,,,
2026-06-04 00:33:38 UTC,,28.32912,,,,,10,49.33658,100.836,14,15,,,
2026-06-04 00:34:38 UTC,,28.27863,,,,,10,48.79937,100.837,14,14,,,
2026-06-04 00:35:38 UTC,,28.2212,,,,,10,48.73964,100.838,14,14,,,
2026-06-04 00:36:38 UTC,,28.19185,,,,,10,48.84704,100.84,14,15,,,
2026-06-04 00:37:39 UTC,,28.19469,,,,,10,48.72969,100.842,14,14,,,
2026-06-04 00:38:39 UTC,,28.21363,,,,,10,48.79752,100.845,14,14,,,
2026-06-04 00:39:39 UTC,,28.23382,,,,,10,49.90895,100.847,14,15,,,
2026-06-04 00:40:39 UTC,,28.25812,,,,,10,49.83976,100.85,14,15,,,
2026-06-04 00:41:39 UTC,,28.30072,,,,,10,49.68752,100.851,14,15,,,
2026-06-04 00:42:39 UTC,,28.33195,,,,,10,49.93501,100.852,14,14,,,
2026-06-04 00:43:39 UTC,,28.35278,,,,,10,50.92789,100.853,14,14,,,
2026-06-04 00:44:39 UTC,,28.38939,,,,,10,50.91291,100.854,14,14,,,
2026-06-04 00:45:39 UTC,,28.43451,,,,,10,50.68081,100.855,14,15,,,
2026-06-04 00:46:39 UTC,,28.45565,,,,,10,50.88205,100.856,14,15,,,
2026-06-04 00:47:39 UTC,,28.43609,,,,,11,52.06111,100.857,15,17,,,
